a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.9,9.7,65,0,42,-49.16227345983498,-0.4445280838990584,-7.57016015809495,-8.28322424396174,2,Done,tetracene_A1=0_A2=42_theta=65_a=5.9_b=9.7_cx=0_cy=0_cz=0.log
6.0,8.7,65,0,36,-55.39380669570528,-0.591782090603374,-7.479368246276863,-9.8128765054862,2,Done,tetracene_A1=0_A2=36_theta=65_a=6_b=8.7_cx=0_cy=0_cz=0.log
5.9,8.9,65,0,38,-53.53232589154504,-0.5800765190506354,-7.570123762590811,-9.307981332065538,2,Done,tetracene_A1=0_A2=38_theta=65_a=5.9_b=8.9_cx=0_cy=0_cz=0.log
5.9,9.8,65,0,42,-49.22829504171386,-0.4180107665015384,-7.57016015809495,-8.312988298130222,2,Done,tetracene_A1=0_A2=42_theta=65_a=5.9_b=9.8_cx=0_cy=0_cz=0.log
6.1,8.7,65,0,36,-55.08868623361923,-0.591782090603374,-7.204053253983147,-9.874253886111546,2,Done,tetracene_A1=0_A2=36_theta=65_a=6.1_b=8.7_cx=0_cy=0_cz=0.log
6.0,8.9,65,0,38,-53.86966020683758,-0.5800765190506354,-7.47928039485123,-9.437736594758462,2,Done,tetracene_A1=0_A2=38_theta=65_a=6_b=8.9_cx=0_cy=0_cz=0.log
6.0,9.6,65,0,42,-49.26164594339207,-0.4729718572925776,-7.479245254187845,-8.339302930107806,2,Done,tetracene_A1=0_A2=42_theta=65_a=6_b=9.6_cx=0_cy=0_cz=0.log
5.9,8.6,65,0,36,-54.74195683794096,-0.6335880617843941,-7.570407396997325,-9.58349148009438,2,Done,tetracene_A1=0_A2=36_theta=65_a=5.9_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.9,65,0,38,-53.66220289166085,-0.5800765190506354,-7.2041800109436736,-9.52342245791806,2,Done,tetracene_A1=0_A2=38_theta=65_a=6.1_b=8.9_cx=0_cy=0_cz=0.log
6.0,9.8,65,0,42,-49.30819965573028,-0.4180107665015384,-7.479245254187845,-8.378421903587878,2,Done,tetracene_A1=0_A2=42_theta=65_a=6_b=9.8_cx=0_cy=0_cz=0.log
6.0,8.6,65,0,36,-55.16454968228936,-0.6335880617843941,-7.479368246276863,-9.734659266541712,2,Done,tetracene_A1=0_A2=36_theta=65_a=6_b=8.6_cx=0_cy=0_cz=0.log
6.1,9.6,65,0,42,-49.08134475024417,-0.4729718572925776,-7.203918966697529,-8.43189077556599,2,Done,tetracene_A1=0_A2=42_theta=65_a=6.1_b=9.6_cx=0_cy=0_cz=0.log
6.1,8.6,65,0,36,-55.02168071595952,-0.6335880617843941,-7.204053253983147,-9.836599521106107,2,Done,tetracene_A1=0_A2=36_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
6.1,9.7,65,0,42,-49.062647462124005,-0.4445280838990584,-7.203918966697529,-8.441438340232708,2,Done,tetracene_A1=0_A2=42_theta=65_a=6.1_b=9.7_cx=0_cy=0_cz=0.log
6.1,9.8,65,0,42,-48.91103853681125,-0.4180107665015384,-7.203918966697529,-8.416794767603278,2,Done,tetracene_A1=0_A2=42_theta=65_a=6.1_b=9.8_cx=0_cy=0_cz=0.log
6.0,8.5,65,0,34,-55.94495625933632,-0.6092193386284634,-7.479441037285142,-9.941908876877278,2,Done,tetracene_A1=0_A2=34_theta=65_a=6_b=8.5_cx=0_cy=0_cz=0.log
6.1,8.5,65,0,34,-55.64342515403405,-0.6092193386284634,-7.203900141292252,-10.004296548548156,2,Done,tetracene_A1=0_A2=34_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
6.0,9.5,65,0,40,-51.324002739507705,-0.4439696001354605,-7.479218898923136,-8.869406435347628,2,Done,tetracene_A1=0_A2=40_theta=65_a=6_b=9.5_cx=0_cy=0_cz=0.log
6.1,9.3,65,0,40,-51.38762723351829,-0.5038955501513556,-7.204118514782749,-8.99289977591252,2,Done,tetracene_A1=0_A2=40_theta=65_a=6.1_b=9.3_cx=0_cy=0_cz=0.log
6.1,9.4,65,0,40,-51.17564431484789,-0.4728626705473289,-7.204118514782749,-8.955420486046933,2,Done,tetracene_A1=0_A2=40_theta=65_a=6.1_b=9.4_cx=0_cy=0_cz=0.log
6.1,9.5,65,0,40,-50.83899524016306,-0.4439696001354605,-7.204118514782749,-8.88570475258166,2,Done,tetracene_A1=0_A2=40_theta=65_a=6.1_b=9.5_cx=0_cy=0_cz=0.log
5.9,9.2,65,0,40,-51.23782804561779,-0.5373142225435004,-7.570000770501792,-8.7557995148818,2,Done,tetracene_A1=0_A2=40_theta=65_a=5.9_b=9.2_cx=0_cy=0_cz=0.log
6.0,9.2,65,0,40,-51.610606636386365,-0.5373142225435004,-7.479218898923136,-8.894385098363273,2,Done,tetracene_A1=0_A2=40_theta=65_a=6_b=9.2_cx=0_cy=0_cz=0.log
6.1,9.2,65,0,40,-51.453053935430944,-0.5373142225435004,-7.204118514782749,-8.992547115194611,2,Done,tetracene_A1=0_A2=40_theta=65_a=6.1_b=9.2_cx=0_cy=0_cz=0.log
