cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.5,-0.8,10.9,7.4,5.8,25,1.8,1.5,-5.169071582,-1.199250676,-0.11639934,-0.221758269,-1.494261952,-0.056724394,-0.286731909,-0.086533629,-0.138255513,-1.891680978,-1.365038191,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.8_cz=10.9.log
1.7,-0.7,10.7,7.4,5.8,25,1.8,1.5,-5.1658512,-1.225810664,-0.127916658,-0.255712835,-1.640380166,-0.060774344,-0.317968102,-0.088820275,-0.142721502,-1.704693038,-1.415335,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.7_cz=10.7.log
1.5,-0.9,10.7,7.4,5.8,25,1.8,1.5,-5.165182902,-0.557402073,-0.138915654,-0.23216113,-1.541090514,-0.072582827,-0.294128997,-0.097562745,-0.14793611,-1.958416667,-1.543126784,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.9_cz=10.7.log
1.7,-0.7,10.9,7.4,5.8,25,1.8,1.5,-5.157627055,-1.404630934,-0.112053206,-0.222797426,-1.541365363,-0.050106674,-0.292644309,-0.080097886,-0.130398461,-1.786252396,-1.349079356,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.7_cz=10.9.log
1.5,-0.9,10.9,7.4,5.8,25,1.8,1.5,-5.109141867,-1.124966042,-0.120745474,-0.204519314,-1.518938156,-0.059555719,-0.270297423,-0.087560863,-0.134772833,-1.840772975,-1.396524133,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.9_cz=10.9.log
1.6,-0.8,10.8,7.4,5.8,25,1.8,1.6,-5.277920721,-1.170117897,-0.116390555,-0.243505256,-1.581254919,-0.054592115,-0.30623994,-0.088317012,-0.145455563,-1.924465866,-1.38363194,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.6_cx=1.6_cy=-0.8_cz=10.8.log
1.6,-0.8,10.8,7.4,5.8,25,1.8,1.6,-5.277920721,-1.170117897,-0.116390555,-0.243505256,-1.581254919,-0.054592115,-0.30623994,-0.088317012,-0.145455563,-1.924465866,-1.38363194,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.6_cx=1.6_cy=-0.8_cz=10.8.log
1.6,-0.8,10.7,7.4,5.8,25,1.8,1.6,-5.271368889,-0.923078505,-0.124605916,-0.260343859,-1.590409035,-0.06024598,-0.319073775,-0.093100521,-0.15218498,-1.93570959,-1.451495264,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.6_cx=1.6_cy=-0.8_cz=10.7.log
1.6,-0.8,10.7,7.4,5.8,25,1.8,1.6,-5.271368889,-0.923078505,-0.124605916,-0.260343859,-1.590409035,-0.06024598,-0.319073775,-0.093100521,-0.15218498,-1.93570959,-1.451495264,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.6_cx=1.6_cy=-0.8_cz=10.7.log
1.6,-0.7,10.8,7.4,5.8,25,1.8,1.6,-5.262236736,-1.249272008,-0.112196278,-0.266243708,-1.550224549,-0.052031874,-0.324991194,-0.087235185,-0.149087591,-1.89836647,-1.350067685,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.6_cx=1.6_cy=-0.7_cz=10.8.log
1.6,-0.7,10.8,7.4,5.8,25,1.8,1.6,-5.262236736,-1.249272008,-0.112196278,-0.266243708,-1.550224549,-0.052031874,-0.324991194,-0.087235185,-0.149087591,-1.89836647,-1.350067685,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.6_cx=1.6_cy=-0.7_cz=10.8.log
1.7,-0.8,10.8,7.4,5.8,25,1.8,1.6,-5.260058022,-1.285050119,-0.116201047,-0.233826541,-1.621901252,-0.052590358,-0.29995229,-0.085379011,-0.139331065,-1.849179726,-1.381407417,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.6_cx=1.7_cy=-0.8_cz=10.8.log
