a,b,theta,A1,A2,Rt,Rp,E,E_t1,E_t2,E_p1,E_p2,machine_type,status,file_name
7.3,5.9,25,1.0,-2.0,2.1,1.9,-55.4925165285822,-9.86436558351852,-10.36463475326309,-7.529818795155734,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,1.0,-2.0,2.1,1.9,-54.98120506538544,-9.874766561784783,-10.417116552125664,-7.165598186082207,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,1.0,-2.0,2.1,1.9,-54.18065290758386,-9.85616340022534,-10.433078523958102,-6.742081646923907,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.8,25,-1.5,-1.5,2.1,1.9,-55.567954526050016,-9.721922068449203,-10.351265652861912,-7.805206578806974,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-1.5_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-1.5,-1.5,2.1,1.9,-55.79655265400652,-9.741571289196145,-10.445915496093221,-7.805206578806974,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-1.5_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-1.5,-1.5,2.1,1.9,-55.67659031250514,-9.685377768764738,-10.442127845773939,-7.805206578806974,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-1.5_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-1.5,-1.5,2.1,1.9,-55.31235338782426,-9.677451062365435,-10.46932726673549,-7.514099669759163,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-1.5_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-1.5,-1.5,2.1,1.9,-54.576971908682026,-9.645171320531515,-10.461950886703562,-7.130886842729523,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-1.5_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,-2.0,-1.5,2.1,1.9,-55.341668145149015,-9.663160777185114,-10.294940355233848,-7.809093375690281,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-2.0,-1.5,2.1,1.9,-55.58949066931382,-9.68204255308956,-10.399969841411805,-7.809093375690281,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-2.0,-1.5,2.1,1.9,-55.48776000342332,-9.626202320738232,-10.404944740817884,-7.809093375690281,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-2.0,-1.5,2.1,1.9,-55.11793698417023,-9.618624509894287,-10.435232138261199,-7.505526627996005,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-2.0,-1.5,2.1,1.9,-54.38262829661835,-9.587140450661538,-10.430609272269066,-7.115288199274801,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,2.0,-2.0,2.1,1.9,-54.259486989234574,-9.585818287101574,-9.857232677342836,-7.757012555724941,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,2.0,-2.0,2.1,1.9,-54.88229442934971,-9.71509287727531,-10.039361807226667,-7.757012555724941,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,2.0,-2.0,2.1,1.9,-55.09225551027339,-9.745288030826488,-10.114147194137333,-7.757012555724941,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,2.0,-2.0,2.1,1.9,-54.93398744799197,-9.768010795523876,-10.181322139513213,-7.5306245180545375,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,2.0,-2.0,2.1,1.9,-54.36307634005789,-9.760731052083427,-10.212749722879382,-7.1842741386499265,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,1.5,-2.0,2.1,1.9,-54.782682236866094,-9.682962482620496,-10.013616954558527,-7.773150857887231,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,1.5,-2.0,2.1,1.9,-55.28821935330052,-9.781238706433212,-10.168109288963024,-7.773150857887231,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,1.5,-2.0,2.1,1.9,-55.39838375407271,-9.785835844639225,-10.21859435114311,-7.773150857887231,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,1.5,-2.0,2.1,1.9,-55.18200199038256,-9.798647088755388,-10.274435210914817,-7.531140331178904,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,1.5,-2.0,2.1,1.9,-54.56306503165979,-9.782721512427088,-10.295095350127669,-7.1755906550679365,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.7,25,0.0,-1.5,2.1,1.9,-55.01178111729678,-9.665850912337193,-10.173851005441977,-7.847898594103754,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,0.0,-1.5,2.1,1.9,-55.512845342513174,-9.76048946066294,-10.329744569724426,-7.847898594103754,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,0.0,-1.5,2.1,1.9,-55.61728685232811,-9.764134038821792,-10.378320746473037,-7.847898594103754,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,6.0,25,0.5,-2.0,2.1,1.9,-55.13972162140999,-9.908089852775447,-10.468682186445221,-7.1543368914863095,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-2.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.2,5.7,25,-0.5,-1.5,2.1,1.9,-55.11942292843014,-9.67302146932343,-10.202996335050557,-7.8829086320474735,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.1,5.9,25,0.5,-2.0,2.1,1.9,-54.9647166125942,-9.7614144103718,-10.205237800604664,-7.5267151307780304,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-2.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.2,5.9,25,0.5,-2.0,2.1,1.9,-55.5127461963566,-9.86504015675746,-10.375626846100202,-7.5267151307780304,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-2.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,0.5,-2.0,2.1,1.9,-54.46124274958856,-9.918042789096942,-10.519316595804412,-6.726436567492782,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-2.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,0.5,-2.0,2.1,1.9,-55.649330022744834,-9.873672184301538,-10.43528673175024,-7.5267151307780304,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-2.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,0.5,-2.0,2.1,1.9,-55.10070932516828,-9.877649342815856,-10.479616548283957,-7.1543368914863095,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-2.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,0.5,-2.0,2.1,1.9,-54.269372781622224,-9.853648967808113,-10.487775433110073,-6.726436567492782,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-2.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.7,25,-1.0,-1.5,2.1,1.9,-55.11727307899855,-9.656798453303054,-10.202436596038751,-7.9143242926802495,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-1.0,-1.5,2.1,1.9,-55.56026501848828,-9.727469884499444,-10.353261134587227,-7.9143242926802495,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-1.0,-1.5,2.1,1.9,-55.61793569789734,-9.712838233914226,-10.396728124876972,-7.9143242926802495,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.8,25,1.0,-2.0,2.1,1.9,-55.177982161403634,-9.748183989548123,-10.139269556908404,-7.786702563869767,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,1.0,-2.0,2.1,1.9,-55.58839503664058,-9.821236193645746,-10.271423790429253,-7.786702563869767,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,1.0,-2.0,2.1,1.9,-55.61815783614293,-9.805377761018464,-10.302163622807713,-7.786702563869767,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,1.0,-2.0,2.1,1.9,-55.35213124647271,-9.810301831865216,-10.348505863861648,-7.529818795155734,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,1.0,-2.0,2.1,1.9,-54.692910656216554,-9.787633660831489,-10.360102248494512,-7.165598186082207,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.7,25,-1.5,-1.5,2.1,1.9,-55.00964130880311,-9.619342381425668,-10.172129118058363,-7.942219622200356,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-1.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-1.5,-1.5,2.1,1.9,-55.45216010569129,-9.684450936445499,-10.328279961482624,-7.942219622200356,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-1.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-1.5,-1.5,2.1,1.9,-55.51115859556012,-9.666114466555882,-10.376115676306654,-7.942219622200356,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-1.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.7,25,-2.0,-1.5,2.1,1.9,-54.79956602083985,-9.562431616825053,-10.11176704877289,-7.966690002009273,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-2.0,-1.5,2.1,1.9,-55.26004164409824,-9.625860955333335,-10.278575521893801,-7.966690002009273,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-2.0,-1.5,2.1,1.9,-55.3364497711882,-9.607153627031947,-10.33548691374017,-7.966690002009273,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,2.0,-2.0,2.1,1.9,-54.249386587995104,-9.611008420994038,-9.877605417044832,-7.787680224282668,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,2.0,-2.0,2.1,1.9,-54.66526131029241,-9.688938260369467,-10.007612938818056,-7.787680224282668,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.7,25,2.0,-2.0,2.1,1.9,-54.70880297431722,-9.677992603566963,-10.040329427632967,-7.787680224282668,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.5_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.8,25,2.0,-2.0,2.1,1.9,-54.964277355815284,-9.694944158603905,-10.100501989130864,-7.757012555724941,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.5_b=5.8_cx=0_cy=0_cz=0.log
7.5,5.9,25,2.0,-2.0,2.1,1.9,-54.65610970475245,-9.683479550934862,-10.126914512482474,-7.5306245180545375,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-2.0_a=7.5_b=5.9_cx=0_cy=0_cz=0.log
7.3,5.7,25,1.5,-2.0,2.1,1.9,-54.73289182828739,-9.690630027325824,-10.01930658769561,-7.828539910609834,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,1.5,-2.0,2.1,1.9,-55.042340854764916,-9.740789411764126,-10.123871716496069,-7.828539910609834,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.7,25,1.5,-2.0,2.1,1.9,-54.995296429959126,-9.706937757204287,-10.134201158653012,-7.828539910609834,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.5_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.8,25,1.5,-2.0,2.1,1.9,-55.18605319515336,-9.714545061055103,-10.183719855267556,-7.773150857887231,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.5_b=5.8_cx=0_cy=0_cz=0.log
7.5,5.9,25,1.5,-2.0,2.1,1.9,-54.8258549249731,-9.694983064255213,-10.200025702710263,-7.531140331178904,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-2.0_a=7.5_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.0,25,0.0,-2.0,2.1,1.9,-55.23191790096462,-9.906280113966202,-10.522827514389064,-7.141861992771737,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,0.0,-2.0,2.1,1.9,-55.1506879866356,-9.783060995454434,-10.278995326079894,-7.521878283703701,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,0.0,-2.0,2.1,1.9,-54.950695529347286,-9.865571657719556,-10.422924784827046,-7.141861992771737,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,0.0,-2.0,2.1,1.9,-54.42683261039201,-9.910635660809929,-10.51779174641706,-6.709890383644961,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,0.0,-2.0,2.1,1.9,-55.63830216228962,-9.86931475502206,-10.436548654339274,-7.521878283703701,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,0.0,-2.0,2.1,1.9,-54.526127282879315,-9.911212969978807,-10.566861773491835,-6.709890383644961,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,0.0,-2.0,2.1,1.9,-55.724804415600374,-9.864486692938954,-10.48462784307776,-7.521878283703701,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,0.0,-2.0,2.1,1.9,-55.146845115115866,-9.863829062436707,-10.522742172994183,-7.141861992771737,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,0.0,-2.0,2.1,1.9,-54.291974436840974,-9.836073667684103,-10.524924652767368,-6.709890383644961,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-2.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,-0.5,-2.0,2.1,1.9,-55.23875901452265,-9.88580822770018,-10.55355291388696,-7.1281960798660275,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,-0.5,-2.0,2.1,1.9,-55.22157151601277,-9.779181728546972,-10.321562466910107,-7.5153860652353615,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,-0.5,-2.0,2.1,1.9,-54.99318046611734,-9.85605233104434,-10.460519536340145,-7.1281960798660275,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,-0.5,-2.0,2.1,1.9,-54.446575330686755,-9.896559356653595,-10.550451131945008,-6.692466941196472,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,-0.5,-2.0,2.1,1.9,-55.67000145721249,-9.853051578160377,-10.471907587896569,-7.5153860652353615,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,-0.5,-2.0,2.1,1.9,-54.51354194257874,-9.887457951495891,-10.59303584304871,-6.692466941196472,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,-0.5,-2.0,2.1,1.9,-55.72453207639046,-9.83896146871848,-10.513263006927446,-7.5153860652353615,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,-0.5,-2.0,2.1,1.9,-55.12484963447787,-9.835281750070862,-10.547124701493884,-7.1281960798660275,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,-0.5,-2.0,2.1,1.9,-54.25348548369948,-9.805280497064814,-10.545185068040157,-6.692466941196472,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-2.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.7,25,1.0,-2.0,2.1,1.9,-55.10050475690514,-9.741710596426856,-10.133384140674023,-7.865836595068686,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,1.0,-2.0,2.1,1.9,-55.32380419038236,-9.76945344102569,-10.217291012813805,-7.865836595068686,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.7,25,1.0,-2.0,2.1,1.9,-55.20372136635706,-9.717373248480726,-10.209329793346113,-7.865836595068686,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.5_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.8,25,1.0,-2.0,2.1,1.9,-55.33810890815221,-9.71756401163293,-10.249952908197884,-7.786702563869767,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.5_b=5.8_cx=0_cy=0_cz=0.log
7.5,5.9,25,1.0,-2.0,2.1,1.9,-54.933423944050446,-9.691676086571533,-10.2577779579442,-7.529818795155734,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-2.0_a=7.5_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.0,25,-1.0,-2.0,2.1,1.9,-55.16498015401885,-9.848672813503072,-10.561205398349557,-7.113383078831247,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,-1.0,-2.0,2.1,1.9,-55.18309260299429,-9.752295435173435,-10.333257998339832,-7.5072886761045075,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,-1.0,-2.0,2.1,1.9,-54.93547213636339,-9.825526479573456,-10.469597723451445,-7.113383078831247,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,-1.0,-2.0,2.1,1.9,-54.37469657033216,-9.86334650736535,-10.55686051916564,-6.674195104977117,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,-1.0,-2.0,2.1,1.9,-55.61282400123309,-9.818387298379092,-10.482031834253576,-7.5072886761045075,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,-1.0,-2.0,2.1,1.9,-54.4279621290043,-9.848633907851765,-10.598205898015292,-6.674195104977117,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,-1.0,-2.0,2.1,1.9,-55.65282023337204,-9.798889935133047,-10.521527313569095,-7.5072886761045075,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,-1.0,-2.0,2.1,1.9,-55.03880546335131,-9.793676582048649,-10.553114284470212,-7.113383078831247,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,-1.0,-2.0,2.1,1.9,-54.157697337446734,-9.762787402432878,-10.548920007655397,-6.674195104977117,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-2.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.6,25,-2.0,-1.5,2.1,1.9,-54.187514102319255,-9.535515202907844,-10.107029975741169,-7.8952065729536125,-7.007217172067612,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.3_b=5.6_cx=0_cy=0_cz=0.log
7.4,5.6,25,-2.0,-1.5,2.1,1.9,-54.46541067096405,-9.558765076042619,-10.222728386928793,-7.8952065729536125,-7.007217172067612,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.4_b=5.6_cx=0_cy=0_cz=0.log
7.5,5.6,25,-2.0,-1.5,2.1,1.9,-54.3949463176541,-9.507461740926374,-10.238799545390066,-7.8952065729536125,-7.007217172067612,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.5_b=5.6_cx=0_cy=0_cz=0.log
7.5,5.7,25,-2.0,-1.5,2.1,1.9,-55.09806123271119,-9.52105109754484,-10.302395173988769,-7.966690002009273,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-1.5_a=7.5_b=5.7_cx=0_cy=0_cz=0.log
