a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,machine_type,status,file_name
5.9,8.4,61.5,5,-9,79.6,-52.28584002703428,-0.3970946031622588,-7.099008079851046,-9.286645991844123,-9.360171338659711,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,80.7,-52.41916080215015,-0.3962035389849916,-7.107567316386849,-9.344464763416909,-9.361344782286324,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=80.7_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,79.6,-52.2423661344219,-0.4639871692052111,-7.347872270736843,-9.078162069548853,-9.231161557720045,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,80.7,-52.47163318749517,-0.4630396288121119,-7.358163434779271,-9.2076299325563,-9.2069835975999,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,79.6,-52.54584252089262,-0.4264181451871991,-7.347872270736843,-9.176838017301634,-9.321792827220634,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,80.7,-52.73773507960141,-0.4255459065316245,-7.358163434779271,-9.278055380214935,-9.30710281827487,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,79.6,-52.58939171512611,-0.3923945531714707,-7.347872270736843,-9.207184400991537,-9.347244632663203,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=79.6_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,80.7,-52.74846549844369,-0.3915725148981437,-7.358163434779271,-9.284085751045495,-9.340411048498936,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,79.6,-52.67382946051657,-0.4639871692052111,-7.286872023832984,-9.222960001905449,-9.363095535314642,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,80.7,-52.87233597249724,-0.4630396288121119,-7.296334874234162,-9.330684643588029,-9.346108839614317,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,79.6,-52.79316931171343,-0.4264181451871991,-7.286872023832984,-9.27400166541338,-9.40929282142315,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,80.7,-52.95869389921427,-0.4255459065316245,-7.296334874234162,-9.356751409126446,-9.4007147597149,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,79.6,-52.68115877709352,-0.3923945531714707,-7.286872023832984,-9.264143483364023,-9.39716932817828,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,80.7,-52.81770495208912,-0.3915725148981437,-7.296334874234162,-9.32543238508515,-9.3955127018271,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,79.6,-52.7143415058963,-0.4639871692052111,-7.103676754049957,-9.330433639814146,-9.459073189878836,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,80.7,-52.88493637391366,-0.4630396288121119,-7.112355217454024,-9.418203463545067,-9.448869877145626,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,79.6,-52.669926347211,-0.4264181451871991,-7.103676754049957,-9.33906817738898,-9.465800096979365,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,80.7,-52.81155535508879,-0.4255459065316245,-7.112355217454024,-9.404919076827357,-9.46295747673139,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,79.6,-52.42025266890414,-0.3923945531714707,-7.103676754049957,-9.293598802760243,-9.4204562244704,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,80.7,-52.53640476963483,-0.3915725148981437,-7.112355217454024,-9.340630677179432,-9.423643975285811,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,79.7,-51.89049617666751,-0.5283383196219802,-7.251461634295992,-9.157755437889136,-9.007692696526648,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,80.8,-52.17567437165417,-0.5270770248025656,-7.260667205788195,-9.328143228194676,-8.971949727041647,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,79.7,-52.24094796157442,-0.4837537339190021,-7.251461634295992,-9.252302369684912,-9.132956242887303,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,80.8,-52.484246138483286,-0.4825865656603127,-7.260667205788195,-9.390404770383611,-9.108464527409524,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,79.7,-52.33163570682518,-0.4434675921220332,-7.251461634295992,-9.27941707673017,-9.191471550264396,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,80.8,-52.53788569290191,-0.442400824977085,-7.260667205788195,-9.389432129915804,-9.17644268576987,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,79.7,-52.19225318636745,-0.5283383196219802,-7.093134586233646,-9.309455980546772,-9.165197706781328,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,80.8,-52.44129935489036,-0.5270770248025656,-7.101643621805124,-9.452289806678891,-9.1396392241586,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,79.7,-52.35207998310216,-0.4837537339190021,-7.093134586233646,-9.355345786898395,-9.243805884500034,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,80.8,-52.56415326241404,-0.4825865656603127,-7.101643621805124,-9.469753409968687,-9.228093033772891,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,79.7,-52.28084504767321,-0.4434675921220332,-7.093134586233646,-9.341289562638847,-9.262530782842076,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,80.8,-52.46014975453727,-0.442400824977085,-7.101643621805124,-9.430992117151618,-9.255038313334808,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,79.7,-52.1605639308691,-0.5283383196219802,-6.845857995678671,-9.421886947238818,-9.284198702895084,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=79.7_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,80.8,-52.376979580149055,-0.5270770248025656,-6.85373952111695,-9.539576447801664,-9.268096796353348,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=80.8_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,79.7,-52.15103832841851,-0.4837537339190021,-6.845857995678671,-9.424604065250604,-9.321303369360976,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,80.8,-52.3348611088004,-0.4825865656603127,-6.85373952111695,-9.517400244367307,-9.313704223255629,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,79.7,-51.9364173586946,-0.4434675921220332,-6.845857995678671,-9.374145986163056,-9.304737105383538,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,80.8,-52.091374677373096,-0.442400824977085,-6.85373952111695,-9.44534327101428,-9.304203721578231,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,79.7,-52.13883953425102,-0.4707140761893242,-7.315348427277058,-9.118234858149664,-9.165122405509464,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,80.8,-52.38578982045874,-0.4696347591234371,-7.325551740126684,-9.262166826985776,-9.135541583993472,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,79.7,-52.404953974997625,-0.4320531851844862,-7.315348427277058,-9.199829983408565,-9.255245391628703,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,80.8,-52.6129358895123,-0.4310679943300783,-7.325551740126684,-9.313879926106893,-9.235968284192497,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,79.7,-52.41906040045433,-0.3970193018903956,-7.315348427277058,-9.215687161195092,-9.281475309864618,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=79.7_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,80.8,-52.592830469831824,-0.3961156876757741,-7.325551740126684,-9.30395271780435,-9.270795089309104,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,79.7,-52.59407293889672,-0.4707140761893242,-7.270782667095773,-9.256111355498431,-9.299428370664828,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,80.8,-52.80873155989684,-0.4696347591234371,-7.280170216807164,-9.376517974073067,-9.278042829944752,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,79.7,-52.6786612868309,-0.4320531851844862,-7.270782667095773,-9.291126413387246,-9.345368377747944,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,80.8,-52.85891980887391,-0.4310679943300783,-7.280170216807164,-9.385127411107533,-9.333094282192178,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,79.7,-52.53930386621505,-0.3970193018903956,-7.270782667095773,-9.267695190035738,-9.33415477408562,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,80.8,-52.689303857507184,-0.3961156876757741,-7.280170216807164,-9.338930125231856,-9.3294358990388,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,79.7,-52.652255666442215,-0.4707140761893242,-7.099754816619679,-9.357535796822049,-9.398123143590055,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,80.8,-52.837672321591526,-0.4696347591234371,-7.108383079292253,-9.45637489692308,-9.384443425456992,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,79.7,-52.57539824163541,-0.4320531851844862,-7.099754816619679,-9.35111636936199,-9.404774749651551,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,80.8,-52.73054381413385,-0.4310679943300783,-7.108383079292253,-9.426768975099549,-9.399051858345048,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,79.7,-52.30021000560373,-0.3970193018903956,-7.099754816619679,-9.292902266606688,-9.360428617685102,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,80.8,-52.42872405447997,-0.3961156876757741,-7.108383079292253,-9.348587504005993,-9.361275756265968,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=80.8_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,79.7,-52.26650016871281,-0.4639118679333478,-7.348769609932788,-9.091446456382982,-9.229122150107289,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,80.8,-52.48872656049207,-0.4629455023678019,-7.359129800228402,-9.21767636795994,-9.204611609689891,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,79.7,-52.56608599354513,-0.4263428442645818,-7.348769609932788,-9.187329984502869,-9.320600558072329,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,80.8,-52.75194190489128,-0.4254517799708992,-7.359129800228402,-9.28578630310949,-9.30560306913685,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,79.7,-52.606246632756665,-0.3923318022862077,-7.348769609932788,-9.215273004490882,-9.346748899668455,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=79.7_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,80.8,-52.7601873872336,-0.3914909389568493,-7.359129800228402,-9.289827467640862,-9.339645486790689,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,79.7,-52.69490124634467,-0.4639118679333478,-7.287694061873481,-9.234142230125144,-9.361702463240364,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,80.8,-52.88695695716888,-0.4629455023678019,-7.29725103918463,-9.338898749672808,-9.3443831873592,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,79.7,-52.810802343767136,-0.4263428442645818,-7.287694061873481,-9.2827052292414,-9.408659036504105,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,80.8,-52.97081739339046,-0.4254517799708992,-7.29725103918463,-9.362938657752238,-9.399767219787464,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,79.7,-52.69575466006063,-0.3923318022862077,-7.287694061873481,-9.270713513018563,-9.397137952852065,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=79.7_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,80.8,-52.82766981283203,-0.3914909389568493,-7.29725103918463,-9.329868880915456,-9.39522404735908,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,79.7,-52.7326396976132,-0.4639118679333478,-7.104436041438021,-9.339664311963134,-9.458307627472095,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,80.8,-52.89726067101583,-0.4629455023678019,-7.113183530862443,-9.424754668027164,-9.447746634250509,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,79.7,-52.68518739123829,-0.4263428442645818,-7.104436041438021,-9.346127664786763,-9.465687145129776,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,80.8,-52.8217461174354,-0.4254517799708992,-7.113183530862443,-9.409700702992268,-9.462537044892088,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=80.8_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,79.7,-52.43284051958472,-0.3923318022862077,-7.104436041438021,-9.298782035242766,-9.420870380825365,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=79.7_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,80.8,-52.54472555406392,-0.3914909389568493,-7.113183530862443,-9.343887454364449,-9.423800852848215,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=80.8_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,79.8,-51.920666858321056,-0.5282379179261625,-7.25225857202895,-9.17512491485104,-9.004712024354376,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=79.8_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,80.9,-52.196771257789806,-0.5269577975850552,-7.261551994946785,-9.341484091128224,-8.96839174523484,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=80.9_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,79.8,-52.266726072411984,-0.4836533323395997,-7.25225857202895,-9.26649037085008,-9.130960760987364,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=79.8_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,80.9,-52.50216782395728,-0.4824673385592177,-7.261551994946785,-9.401097540743647,-9.105967037728988,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=80.9_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,79.8,-52.353573457105085,-0.4433860157150775,-7.25225857202895,-9.29082520864904,-9.190316932159476,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=79.8_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,80.9,-52.55303378449753,-0.4422941482625901,-7.261551994946785,-9.397828213637696,-9.174842535401694,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=80.9_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,79.8,-52.21884705871344,-0.5282379179261625,-7.093881323118694,-9.32415853952989,-9.163145748781972,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=79.8_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,80.9,-52.45949714491144,-0.5269577975850552,-7.102453109691851,-9.463327707606368,-9.137009957572443,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=80.9_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,79.8,-52.37477074470371,-0.4836533323395997,-7.093881323118694,-9.36723082640674,-9.242619890486822,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=79.8_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,80.9,-52.579539807047695,-0.4824673385592177,-7.102453109691851,-9.478463248698972,-9.226386206573808,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=80.9_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,79.8,-52.30009705317207,-0.4433860157150775,-7.093881323118694,-9.35072731296532,-9.262053874786943,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=79.8_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,80.9,-52.47311411192641,-0.4422941482625901,-7.102453109691851,-9.437693924410269,-9.254115873598494,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=80.9_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,79.8,-52.18384455051273,-0.5282379179261625,-6.846548256347887,-9.434142217272893,-9.282993883709423,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=79.8_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,80.9,-52.39255437790416,-0.5269577975850552,-6.854479982983321,-9.548512190114709,-9.266327218268998,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=80.9_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,79.8,-52.17086764425039,-0.4836533323395997,-6.846548256347887,-9.434386946610177,-9.320845286827534,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=79.8_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,80.9,-52.34800116810948,-0.4824673385592177,-6.854479982983321,-9.524309129454195,-9.312744133058004,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=80.9_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,79.8,-51.95320952543989,-0.4433860157150775,-6.846548256347887,-9.381782782962546,-9.304887707694434,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=79.8_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,80.9,-52.10241885413416,-0.4422941482625901,-6.854479982983321,-9.450513953343034,-9.303921342478134,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=80.9_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,79.8,-52.16488120052964,-0.4706325001316145,-7.316239491687156,-9.132949967868626,-9.16261864057742,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=79.8_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,80.9,-52.40416331239976,-0.4695280824089423,-7.326524380594492,-9.273386705317536,-9.132642487878911,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=80.9_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,79.8,-52.42692937562242,-0.4319716086611151,-7.316239491687156,-9.211595796165057,-9.253657791297885,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=79.8_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,80.9,-52.628360086353496,-0.430973868118599,-7.326524380594492,-9.322658790973946,-9.23402300348971,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=80.9_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,79.8,-52.43747154367156,-0.3969377255998552,-7.316239491687156,-9.22490528319031,-9.28065327135846,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=79.8_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,80.9,-52.60565677378327,-0.3960278361337259,-7.326524380594492,-9.310623149038292,-9.269653021125125,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=80.9_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,79.8,-52.61691430420615,-0.4706325001316145,-7.271598430234007,-9.26854860363528,-9.29767761810217,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=79.8_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,80.9,0.0,0.0,0.0,0.0,0.0,3,InProgress,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=80.9_cx=0_cy=0_cz=0.log
