a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,8,75,-15,29,-26.8495766,-0.183869215,-3.613867741,-4.813525671,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,75,-15,29,-26.57638635,-0.169661134,-3.613867741,-4.752332151,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,75,-15,29,-26.20807312,-0.156706817,-3.613867741,-4.666731001,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.9,8,75,-14,29,-26.83273799,-0.183866078,-3.578604189,-4.826949365,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=5.9_b=8.0_cx=0_cy=0_cz=0.log
5.9,8.1,75,-14,29,-26.63118931,-0.169661761,-3.578604189,-4.783664352,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
5.9,8.2,75,-14,29,-26.31823878,-0.156708072,-3.578604189,-4.711903564,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8,75,-14,29,-26.94334165,-0.183866078,-3.655034279,-4.816385234,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6,8.1,75,-14,29,-26.69715944,-0.169661761,-3.655034279,-4.761941839,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
6,8.2,75,-14,29,-26.34957286,-0.156708072,-3.655034279,-4.68152204,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.1,8,75,-14,29,-26.73640893,-0.183866078,-3.59487364,-4.794732374,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,75,-14,29,-26.45234017,-0.169661761,-3.59487364,-4.730817343,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,75,-14,29,-26.07603623,-0.156708072,-3.59487364,-4.643218202,3,Done,naphthalene_A2=29_theta=75_A1=-14_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.9,8,75,-13,29,-26.4899732,-0.183861058,-3.439050357,-4.811037594,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=5.9_b=8.0_cx=0_cy=0_cz=0.log
5.9,8.1,75,-13,29,-26.27476488,-0.169663016,-3.439050357,-4.764334534,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
5.9,8.2,75,-13,29,-25.95126591,-0.156709955,-3.439050357,-4.689936321,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8,75,-13,29,-26.70371441,-0.183861058,-3.57395434,-4.797020903,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6,8.1,75,-13,29,-26.44659093,-0.169663016,-3.57395434,-4.739839054,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
6,8.2,75,-13,29,-26.09086555,-0.156709955,-3.57395434,-4.65738424,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.1,8,75,-13,29,-26.56271918,-0.183861058,-3.551777509,-4.772860513,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,75,-13,29,-26.2699682,-0.169663016,-3.551777509,-4.706771787,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,75,-13,29,-25.88743559,-0.156709955,-3.551777509,-4.617615166,3,Done,naphthalene_A2=29_theta=75_A1=-13_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
