a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.9,8.7,65,-18,32,-24.26752982242033,-0.1837311629205942,-3.269118139171041,-4.340457804559264,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.9_b=8.7_cx=0_cy=0_cz=0.log
5.9,8.7,65,-12,32,-25.077863605692983,-0.183726770337671,-3.4898730195709504,-4.432666006468935,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.9_b=8.7_cx=0_cy=0_cz=0.log
5.7,8.7,65,-16,32,-24.58493944059592,-0.1837286529480479,-3.781550335348584,-4.163595366000664,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.7_b=8.7_cx=0_cy=0_cz=0.log
5.7,8.7,65,-14,32,-24.97786486707628,-0.1837273978744633,-3.8443584386841394,-4.230423298489768,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.7_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.7,65,-20,32,-23.68470104469452,-0.1837343004881404,-3.4270404433482327,-4.115787889255444,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.8_b=8.7_cx=0_cy=0_cz=0.log
6.0,8.7,65,-18,32,-24.158905331394635,-0.1837311629205942,-3.039999177970458,-4.427861162403133,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=6.0_b=8.7_cx=0_cy=0_cz=0.log
5.7,8.8,65,-16,32,-24.70035107992589,-0.171858673740644,-3.781550335348584,-4.19838326543686,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.7_b=8.8_cx=0_cy=0_cz=0.log
5.7,8.8,65,-14,32,-25.02451898076106,-0.171858673740644,-3.8443584386841394,-4.248021188977873,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.7_b=8.8_cx=0_cy=0_cz=0.log
6.0,8.7,65,-12,32,-24.787498413352296,-0.183726770337671,-3.2621703483746387,-4.473926043981919,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=6.0_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.8,65,-20,32,-23.87726880318951,-0.171866831369698,-3.4270404433482327,-4.169863563438412,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.8_b=8.8_cx=0_cy=0_cz=0.log
5.8,8.8,65,-16,32,-24.679630699800327,-0.171858673740644,-3.568028762645554,-4.299963956756983,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.8_b=8.8_cx=0_cy=0_cz=0.log
5.8,8.8,65,-14,32,-24.94720472896006,-0.171858673740644,-3.638644345512148,-4.331549672613619,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.8_b=8.8_cx=0_cy=0_cz=0.log
5.8,8.8,65,-18,32,-24.336559687159024,-0.1718630662653595,-3.496872893709224,-4.249771941802464,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.8_b=8.8_cx=0_cy=0_cz=0.log
5.7,8.6,65,-12,32,-25.175128910923377,-0.1965116591309197,-3.899185869900976,-4.245933463214897,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.7_b=8.6_cx=0_cy=0_cz=0.log
5.9,8.8,65,-16,32,-24.524047125480138,-0.171858673740644,-3.3418321153731085,-4.374166386813158,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.9_b=8.8_cx=0_cy=0_cz=0.log
5.9,8.8,65,-20,32,-23.87548541976139,-0.171866831369698,-3.1994030331843533,-4.283236422663322,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.9_b=8.8_cx=0_cy=0_cz=0.log
5.9,8.8,65,-14,32,-24.737321459222585,-0.171858673740644,-3.4158889632089995,-4.3904565463308245,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.9_b=8.8_cx=0_cy=0_cz=0.log
5.9,8.8,65,-18,32,-24.249554171110503,-0.1718630662653595,-3.269118139171041,-4.341897940059425,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.9_b=8.8_cx=0_cy=0_cz=0.log
5.7,8.7,65,-12,32,-25.2865420562448,-0.183726770337671,-3.899185869900976,-4.280179193941876,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.7_b=8.7_cx=0_cy=0_cz=0.log
6.0,8.8,65,-20,32,-23.7513877870515,-0.171866831369698,-2.971943835902493,-4.365941613126779,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=6.0_b=8.8_cx=0_cy=0_cz=0.log
5.6,8.7,65,-16,32,-24.317987901740707,-0.1837286529480479,-3.970108932699077,-4.002578182611615,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.6_b=8.7_cx=0_cy=0_cz=0.log
